#{"t_start": 1751666665.1742723, "env_id": "None"}
r,l,t,reason
-1.442917,68,4833.775031,collision
-1.564101,127,4865.337289,collision
1.022935,187,4909.139258,goal_reached
-1.409611,45,4923.634727,collision
-1.181094,75,4944.366574,collision
-1.318598,109,4972.087936,collision
-1.530184,134,5005.243874,collision
-1.097195,16,5013.693754,collision
-3.075944,348,5428.790356,collision
-1.310868,138,5462.628886,collision
0.638852,205,5510.550268,goal_reached
1.023848,178,5552.540756,goal_reached
-0.860875,2,5558.097189,collision
-1.131701,85,5580.316627,collision
-0.718678,64,5598.772616,collision
-0.914613,116,5627.955336,collision
-1.485392,124,5659.076423,collision
0.979144,140,5693.363918,goal_reached
-1.109144,64,5711.922493,collision
0.880358,170,5752.360692,goal_reached
0.587823,230,5805.421778,goal_reached
1.090041,122,5836.039871,goal_reached
-0.815111,48,5851.201429,collision
-0.713731,148,5886.889639,collision
-0.850722,24,5897.12129,collision
-0.922484,122,5927.655339,collision
-1.29436,127,5959.217548,collision
-0.788581,21,5968.60296,collision
-0.920855,42,5982.43722,collision
0.93152,135,6015.577037,goal_reached
-1.336022,51,6031.283014,collision
-0.836636,6,6037.624511,collision
-0.190449,215,6087.436551,goal_reached
0.491599,266,6148.087862,goal_reached
-1.349355,102,6174.500262,collision
-1.626063,150,6210.736893,collision
-0.643101,67,6229.744833,collision
-1.224769,44,6243.987394,collision
-1.207652,178,6286.23666,collision
-2.660794,220,6337.114198,collision
-0.840242,8,6343.923409,collision
-0.825202,30,6355.381315,collision
0.570589,217,6405.431576,goal_reached
-0.861111,2,6410.998728,collision
-0.872841,129,6442.156979,collision
-1.656497,211,6491.157667,collision
-1.148653,137,6524.417839,collision
0.117893,166,6564.067255,goal_reached
-0.917454,166,6603.895475,collision
-0.799406,206,6651.949603,collision
-1.237944,171,6880.198529,collision
-0.747431,25,6890.443435,collision
-0.854999,4,6896.41301,collision
-1.482321,79,6917.338577,collision
-1.662746,159,6955.229981,collision
-0.767669,21,6964.726948,collision
-1.749876,170,7004.873045,collision
-0.79428,25,7015.189711,collision
-0.957432,22,7024.81588,collision
-0.812737,128,7056.158266,collision
-0.829524,32,7067.827855,collision
0.980665,231,7119.890092,goal_reached
-1.390904,126,7150.713263,collision
-1.806334,91,7174.396392,collision
0.637012,179,7216.554352,goal_reached
-1.772632,62,7234.502143,collision
-2.71563,159,7272.419687,collision
-0.752012,21,7281.803055,collision
-0.986474,87,7304.877537,collision
-1.22507,42,7318.756535,collision
-1.344896,301,7385.76722,goal_reached
-0.869557,57,7402.720592,collision
1.21649,149,7438.478009,goal_reached
-0.90687,57,7455.363802,collision
-2.048333,139,7489.188596,collision
-1.120573,97,7514.404743,collision
-1.451267,91,7538.30725,collision
-0.792314,17,7547.030776,collision
-1.356122,147,7582.415133,collision
-1.820785,210,7630.787743,collision
-1.745726,259,7689.376125,collision
0.837656,159,7727.343412,goal_reached
-1.627679,107,7754.67672,collision
-1.11679,68,7773.841073,collision
-3.807259,404,7862.231187,collision
1.205743,170,7902.446254,goal_reached
-0.114319,354,7980.704147,goal_reached
-0.049702,181,8023.334067,goal_reached
-1.401664,202,8070.204977,collision
-1.348827,42,8083.993269,collision
1.036647,212,8462.513383,goal_reached
-2.018396,204,8509.853782,collision
0.050663,242,8564.927275,goal_reached
-0.880262,63,8583.095818,collision
-1.330369,160,8621.136389,collision
-0.806419,80,8642.561894,collision
-0.771743,20,8651.796748,collision
-0.699877,52,8667.59482,collision
-1.21844,156,8705.225968,collision
-0.828337,10,8712.362562,collision
-1.86097,105,8739.262117,collision
-1.437464,56,8755.878828,collision
-0.99048,138,8789.41934,collision
0.923505,138,8822.99413,goal_reached
-1.656086,194,8868.247622,no_progress
-1.913382,242,8922.941829,collision
-1.412506,131,8955.087379,collision
0.932424,180,8997.273099,goal_reached
-1.740873,271,9058.528007,goal_reached
-1.203095,223,9109.920592,collision
-0.800401,15,9118.215931,collision
-1.516934,217,9168.235996,collision
-1.119014,36,9180.827158,collision
-0.813092,14,9188.935826,collision
-0.764866,20,9198.184213,collision
0.976886,209,9246.421809,goal_reached
-0.225973,334,9320.741431,goal_reached
0.151825,162,9359.388553,goal_reached
-0.856914,163,9398.383267,collision
-0.883963,54,9414.585672,collision
0.956238,249,9471.040587,goal_reached
-1.477405,48,9486.111427,collision
0.764065,110,9513.785398,goal_reached
-1.411674,56,9530.540728,collision
-0.914012,97,9555.728979,collision
0.900675,183,9598.641973,goal_reached
-0.776905,21,9608.122039,collision
0.97189,117,9637.371221,goal_reached
-0.759769,25,9647.664694,collision
-1.996765,366,9891.406477,collision
-1.407327,182,9933.737067,collision
-1.261505,19,9942.716223,collision
-1.052793,11,9949.456826,collision
0.850821,258,10007.390478,goal_reached
0.812741,243,10062.974782,goal_reached
-0.642724,94,10087.509311,collision
-1.259085,137,10120.922171,collision
-1.103786,73,10141.184423,collision
0.560453,153,10177.743579,goal_reached
-0.595141,96,10202.800581,collision
-0.099653,119,10232.773731,no_progress
-1.205289,81,10254.593334,collision
-0.743815,38,10267.683977,collision
-2.240017,286,10332.119523,collision
-0.816995,43,10346.14353,collision
-0.775493,136,10378.973835,collision
-1.673067,117,10408.196594,collision
0.698132,203,10455.503559,goal_reached
1.178459,151,10492.021841,goal_reached
-0.84902,30,10503.377542,collision
0.82899,192,10548.17315,goal_reached
-1.038255,154,10585.144972,collision
-0.739668,38,10598.098176,collision
-1.07856,102,10624.336234,collision
-1.633685,100,10650.069363,collision
1.403255,155,10687.202944,goal_reached
1.338557,236,10741.125522,goal_reached
-1.356068,101,10767.168273,collision
-0.767643,34,10779.294634,collision
-1.784275,85,10801.996995,collision
-0.864449,23,10811.945336,collision
-0.373353,202,10858.625924,goal_reached
-0.802733,32,10870.556479,collision
-0.919532,138,10904.323673,collision
-1.952711,83,10926.568551,collision
-0.848535,5,10932.744197,collision
-0.751732,30,10943.351517,collision
-1.277951,118,10972.814746,collision
1.1593,323,11044.685733,goal_reached
-3.025567,567,11516.374394,goal_reached
-0.794845,104,11543.154282,collision
-1.070129,50,11558.583882,collision
1.18618,159,11596.621369,goal_reached
-1.240958,49,11611.914001,collision
0.073546,186,11655.525863,no_progress
-0.697265,48,11670.705552,collision
-0.685762,50,11686.277054,collision
-1.115571,188,11730.022433,collision
-1.33473,123,11760.592285,collision
-0.495043,349,11837.801587,goal_reached
-3.305214,223,11889.113805,collision
-1.419573,143,11923.649387,collision
-1.216838,127,11954.988365,collision
-0.859365,2,11960.453402,collision
-0.497518,73,11979.936982,collision
-0.94481,16,11988.335002,collision
-0.512856,142,12022.736665,collision
-0.727875,277,12085.205553,goal_reached
-0.88431,82,12107.289922,collision
-1.255966,127,12138.809197,collision
-0.915671,26,12149.308081,collision
-1.249497,144,12184.322859,collision
-2.284284,250,12241.21828,collision
1.266776,251,12298.198213,goal_reached
1.353736,166,12337.715715,goal_reached
-1.846956,74,12358.200832,collision
-0.968518,121,12388.304418,collision
1.175072,109,12415.910668,goal_reached
-1.219272,83,12438.219218,collision
1.219811,156,12475.475478,goal_reached
-1.307338,152,12512.093303,collision
-0.996883,37,12524.893257,collision
-0.626271,75,12545.481866,collision
-1.265582,118,12574.938414,collision
-0.890378,56,12591.606986,collision
-2.125072,205,12847.423615,collision
-0.844048,195,12892.343065,collision
-0.896848,28,12903.22653,collision
-1.047912,64,12921.586371,collision
-1.271537,191,12966.353671,collision
-1.178665,17,12974.92688,collision
-2.248398,302,13041.765892,collision
-0.766395,104,13068.373764,collision
-0.790599,16,13076.750323,collision
-2.346576,170,13117.063192,collision
1.127429,138,13150.724266,goal_reached
-1.24872,43,13164.872742,collision
-0.893607,143,13199.477791,collision
-0.774597,40,13212.784157,collision
-1.288646,208,13260.74756,collision
0.50949,321,13332.441325,goal_reached
1.477787,168,13372.401777,goal_reached
-0.68514,57,13389.318924,collision
0.171895,149,13425.073001,no_progress
-1.063581,53,13441.198671,collision
-2.129877,91,13465.110664,collision
-1.571165,157,13502.732306,collision
-1.8637,153,13539.298042,collision
-1.232734,46,13553.987145,collision
-2.167146,191,13598.640445,collision
1.049183,149,13634.551783,goal_reached
-1.549197,158,13672.286568,collision
1.169633,179,13714.218714,goal_reached
0.718159,195,13759.609422,goal_reached
0.717883,254,13817.403367,goal_reached
-1.228956,236,13871.133403,no_progress
-1.195343,33,13883.127933,collision
-0.77607,94,13906.851441,collision
0.974401,115,13935.786859,goal_reached
-0.665988,193,13980.852806,collision
-1.485488,125,14011.929579,collision
-0.79411,49,14027.159774,collision
-0.760022,22,14036.787722,collision
0.705071,271,14345.297787,goal_reached
0.064969,318,14416.202538,goal_reached
-1.15691,64,14434.557032,collision
1.066468,136,14467.727718,goal_reached
-0.812715,15,14475.994916,collision
-1.756519,87,14498.963983,collision
-0.85099,32,14510.610441,collision
-1.410477,129,14542.324438,collision
0.195206,221,14593.168201,goal_reached
0.927786,238,14647.534082,goal_reached
-0.846255,17,14656.171345,collision
-1.214918,122,14686.023109,collision
-0.493219,554,14805.465534,goal_reached
0.470366,327,14878.569159,goal_reached
-0.971093,83,14900.859158,collision
-2.388063,182,14943.615909,collision
-1.138564,57,14960.574914,collision
-0.934968,65,14979.086361,collision
-0.973533,32,14990.757485,collision
-1.109757,106,15017.737242,collision
1.588721,165,15057.23292,goal_reached
-0.72515,59,15074.560045,collision
-2.752566,174,15115.647057,collision
-1.109687,168,15155.301839,collision
-1.391708,55,15171.904765,collision
-0.922813,17,15180.455591,collision
-0.688015,63,15198.52646,collision
0.840649,130,15230.450625,goal_reached
-1.403128,90,15254.230573,collision
-0.670513,51,15269.858022,collision
-1.64934,224,15321.063742,collision
-0.925537,135,15354.134203,collision
-0.975687,53,15370.25896,collision
-2.257461,220,15420.887105,collision
-4.084001,562,15754.172896,collision
-1.97422,254,15811.80346,collision
-0.838919,23,15821.59259,collision
-0.889699,15,15829.698185,collision
-1.511632,65,15848.239303,collision
-1.226919,134,15881.08107,collision
-0.861476,3,15886.744792,collision
-2.341948,199,15932.331599,collision
-0.58239,75,15952.906497,collision
-1.917594,145,15988.017741,collision
-2.097749,135,16020.968161,collision
-2.255793,202,16067.863411,collision
-0.955343,50,16083.175619,collision
-0.760832,46,16097.866397,collision
-1.227054,110,16125.832285,collision
-0.789145,58,16142.963131,collision
-0.704196,94,16167.661104,collision
-0.989931,198,16213.741578,collision
-1.203712,130,16245.762751,collision
-0.965019,79,16267.159402,collision
-1.158619,109,16294.872683,collision
-1.17309,67,16313.891588,collision
1.114708,216,16363.908772,goal_reached
-1.465335,89,16387.503775,collision
-0.884192,96,16412.531838,collision
0.528645,207,16460.467917,goal_reached
-1.821916,68,16479.718176,collision
-1.697184,62,16497.714154,collision
0.606058,228,16550.178402,goal_reached
-1.363413,174,16591.482988,collision
-0.721304,95,16616.221181,collision
1.314397,151,16652.548664,goal_reached
0.432733,114,16681.317712,goal_reached
0.635817,226,16733.311944,goal_reached
-1.790698,124,16764.224417,collision
1.031099,180,16806.525319,goal_reached
1.456005,180,16848.921637,goal_reached
-0.511749,113,16877.397229,collision
-0.672473,35,16889.6824,collision
-1.401427,419,17088.695334,collision
-0.756239,66,17107.357741,collision
-0.81168,40,17120.71267,collision
-1.050335,62,17138.584303,collision
-1.098085,183,17181.461094,collision
-1.869629,157,17219.031251,collision
-0.30959,128,17250.891274,no_progress
0.257787,247,17307.139641,goal_reached
-2.221549,252,17364.288082,collision
-1.044118,111,17392.302841,collision
-1.187655,127,17423.680327,collision
-1.375144,98,17448.993081,collision
-0.834755,25,17459.193041,collision
-0.194109,219,17509.489632,goal_reached
-0.286938,308,17578.211756,goal_reached
-0.861656,2,17583.763237,collision
-0.672498,406,17672.098422,goal_reached
-0.860353,3,17677.839401,collision
-1.629296,131,17709.335121,collision
-1.234761,30,17720.72101,collision
0.54204,184,17763.882951,goal_reached
1.678924,158,17801.738013,goal_reached
-2.028258,147,17837.300049,collision
-0.971102,86,17860.209264,collision
-2.681418,224,17911.92244,collision
1.266516,262,17971.159508,goal_reached
-0.925201,4,17977.216983,collision
-0.88916,130,18008.679395,collision
-1.076614,32,18020.397991,collision
-0.8942,78,18041.398944,collision
0.905388,173,18082.294664,goal_reached
-1.374248,103,18108.71716,collision
-0.926065,18,18117.50609,collision
-0.826237,10,18124.692602,collision
-1.161024,320,18195.970979,collision
-1.197028,132,18228.293744,collision
-1.529121,163,18267.053735,collision
-0.95289,157,18510.836736,collision
-1.641257,145,18545.892166,collision
-0.979024,63,18563.883409,collision
-1.415755,222,18614.897155,collision
-0.811927,110,18642.743627,collision
-0.932455,118,18671.984263,collision
1.046663,127,18703.29277,goal_reached
-0.901745,41,18716.944744,collision
-0.959776,72,18736.84859,collision
-0.936616,51,18752.660381,collision
-0.977157,109,18780.266776,collision
-1.963404,84,18802.820981,collision
-1.583807,134,18835.71493,collision
0.680949,195,18881.013879,goal_reached
-0.851984,4,18886.992838,collision
-1.684859,121,18916.549609,collision
-2.905245,238,18970.478018,no_progress
-0.890961,97,18995.668949,collision
-1.526632,82,19017.649154,collision
-1.114372,37,19030.457529,collision
-0.935086,82,19052.542469,collision
-0.088362,199,19098.652605,goal_reached
-0.690844,71,19118.510051,collision
-0.853024,22,19128.171597,collision
-0.677323,118,19157.685083,collision
-0.858791,22,19167.439567,collision
1.298781,174,19208.473373,goal_reached
-0.851465,5,19214.713866,collision
1.271219,117,19243.329136,goal_reached
1.246444,167,19283.111095,goal_reached
0.780803,246,19339.014564,goal_reached
-0.540641,109,19366.739178,collision
-1.443696,57,19383.561168,collision
-0.859782,2,19389.138577,collision
-3.204492,321,19459.898915,collision
-1.753462,87,19482.979614,collision
-1.867778,134,19515.58619,collision
-0.863091,2,19521.016297,collision
-1.973173,77,19541.321343,collision
-0.833254,24,19551.407351,collision
-0.849323,164,19590.410669,collision
-0.696381,96,19615.368515,collision
-3.457382,288,19680.411807,collision
-1.348403,40,19693.808755,collision
-1.623974,64,19712.110848,collision
-2.327332,332,20006.032328,collision
-0.954761,94,20030.848586,collision
-1.162975,104,20057.412446,collision
-1.141101,86,20080.298636,collision
-2.609419,239,20134.879602,collision
-0.95226,15,20143.033988,collision
-1.126794,103,20169.403501,collision
-0.912729,105,20196.148988,collision
-1.98636,171,20236.675369,collision
-0.897593,33,20248.608876,collision
1.20073,218,20298.788562,goal_reached
-0.658122,132,20331.159163,collision
-3.052501,243,20386.834633,collision
-0.871675,34,20398.874848,collision
-0.783769,44,20413.01145,collision
-0.974101,78,20434.260576,collision
-0.923472,37,20446.953411,collision
-0.804968,60,20464.539177,collision
-2.008519,132,20497.079967,collision
-1.654994,184,20540.289241,collision
-1.548721,66,20559.105134,collision
1.405674,166,20598.583822,goal_reached
0.885822,147,20634.246927,goal_reached
-1.117126,131,20666.533687,collision
1.455784,113,20695.069799,goal_reached
-0.779181,155,20732.339858,collision
-0.722949,140,20766.423471,collision
-2.965359,217,20816.489893,collision
-1.06356,21,20825.879381,collision
-1.843621,42,20839.042132,collision
0.9633,253,20896.402322,goal_reached
-1.342255,78,20917.749894,collision
-2.145216,285,20981.900978,collision
-0.809227,32,20993.613255,collision
-0.546379,114,21022.321461,collision
-1.296221,52,21038.181683,collision
-0.673572,38,21051.129501,collision
-0.992311,86,21074.221244,collision
-1.304043,136,21107.389786,collision
-1.220605,107,21134.649695,collision
0.833991,125,21165.447093,goal_reached
-0.75378,99,21191.119886,collision
1.219416,121,21221.254944,goal_reached
1.081258,139,21455.873199,goal_reached
1.340969,154,21492.887084,goal_reached
-0.276066,190,21537.30288,goal_reached
-0.574215,115,21566.232902,collision
-1.823456,146,21601.484214,collision
1.080651,151,21637.964798,goal_reached
-1.103326,77,21659.109922,collision
-0.648929,46,21673.758046,collision
1.096082,109,21701.551671,goal_reached
-2.979817,277,21764.133254,collision
-1.020917,86,21787.121238,collision
-1.085618,214,21836.467656,collision
-0.829181,10,21843.732172,collision
0.685498,167,21883.389601,goal_reached
-0.799029,15,21891.61688,collision
1.305596,228,21943.894142,goal_reached
-0.67076,57,21960.855035,collision
-4.583044,192,22005.708347,collision
0.99487,160,22044.000197,goal_reached
-1.685858,224,22095.758597,collision
-0.876089,49,22110.931931,collision
-0.05412,135,22144.044893,goal_reached
-1.670607,128,22175.782984,collision
-1.404521,155,22213.001776,collision
-0.742876,26,22223.429857,collision
-2.394993,120,22253.227523,collision
-0.781683,18,22262.021024,collision
-1.035248,112,22290.082683,collision
-0.835106,30,22301.338362,collision
-2.229797,280,22364.466074,collision
-1.623024,216,22414.206571,collision
-1.745012,79,22435.67446,collision
-1.792079,157,22473.299562,collision
-0.881493,60,22490.804401,collision
-1.466556,106,22517.779254,collision
-1.068067,88,22541.041913,collision
-1.071215,108,22568.561469,collision
-1.424122,75,22589.216086,collision
-0.966841,60,22606.711516,collision
-0.860808,17,22615.301508,collision
-0.856484,3,22621.027661,collision
-1.11964,61,22638.130402,collision
-0.960656,72,22658.094085,collision
-0.754087,25,22668.365983,collision
-1.97429,295,22916.481775,collision
-1.645739,151,22952.828034,collision
-1.47386,153,22989.62659,collision
-1.331546,111,23017.656612,collision
-0.921584,286,23081.753071,goal_reached
1.137177,170,23121.982552,goal_reached
-1.85602,189,23166.306362,collision
-0.637198,148,23201.942597,collision
-0.941472,20,23211.28369,collision
0.442441,181,23253.846233,goal_reached
-1.061341,176,23295.350242,collision
-2.351585,214,23344.646198,collision
-1.211862,96,23369.602866,collision
1.092955,141,23403.817426,goal_reached
-1.459258,90,23427.681109,collision
0.986287,167,23467.565548,goal_reached
-1.148919,102,23493.837981,collision
-1.485239,89,23517.284112,collision
-2.336872,128,23548.911434,collision
-0.945812,120,23578.975465,collision
-1.978612,108,23606.470298,collision
-1.516059,69,23626.073833,collision
-0.769184,173,23666.951463,collision
-1.51855,110,23694.666402,collision
-1.150417,93,23718.917614,collision
-1.259549,52,23734.784629,collision
-1.165421,82,23756.78694,collision
-0.960449,95,23781.390373,collision
-1.430609,103,23807.945391,collision
-1.151818,173,23848.962757,collision
-0.955399,82,23870.951328,collision
-0.775582,126,23902.201297,collision
-1.57658,152,23938.907328,collision
0.911441,161,23977.250322,goal_reached
-1.172529,75,23997.921649,collision
-1.209695,96,24022.859104,collision
-1.419921,94,24047.4154,collision
-2.183306,219,24249.508963,collision
-1.022743,69,24268.822302,collision
-2.057913,202,24315.723601,collision
-0.816054,22,24325.385082,collision
-1.193898,84,24347.933017,collision
-0.889461,10,24355.121653,collision
-0.844478,6,24361.48687,collision
-0.794618,18,24370.331201,collision
-1.354095,58,24387.565802,collision
1.224064,153,24424.519039,goal_reached
-1.414928,152,24461.211159,collision
1.220729,148,24496.906311,goal_reached
-0.860206,2,24502.483985,collision
1.178804,152,24538.461571,goal_reached
-1.03576,38,24551.530085,collision
0.660203,150,24587.65918,goal_reached
-1.533021,93,24612.040818,collision
-1.998848,109,24639.774511,collision
-0.708494,103,24666.290083,collision
-0.780303,34,24678.475966,collision
-1.467883,123,24709.232241,collision
-1.157778,56,24725.86774,collision
-0.857461,3,24731.648402,collision
0.708983,151,24767.293171,goal_reached
-2.096771,205,24814.404094,collision
-0.732564,74,24834.91109,collision
-1.489083,242,24890.04438,collision
-3.395148,138,24923.765104,collision
-0.596248,114,24952.389258,collision
-1.134841,98,24977.831522,collision
-1.137158,58,24994.939016,collision
-1.040292,16,25003.264831,collision
-0.894226,32,25014.361231,collision
0.553214,174,25055.452312,goal_reached
-0.842037,18,25064.356204,collision
1.542501,107,25091.646638,goal_reached
-0.635681,77,25112.755304,collision
-1.108227,46,25127.379302,collision
-0.858342,3,25133.235009,collision
-0.760284,23,25142.416612,collision
-1.603554,150,25178.717666,collision
-1.154885,14,25186.760224,collision
0.79355,97,25211.950611,goal_reached
-1.033799,45,25226.410091,collision
-0.915976,30,25237.7063,collision
-0.98436,94,25262.247221,collision
0.907151,143,25296.926406,goal_reached
-1.021314,123,25327.67771,collision
-1.17351,92,25351.790836,collision
-1.726831,160,25390.140679,collision
-0.71347,64,25408.451858,collision
-1.168399,41,25422.110153,collision
-1.012952,111,25450.155571,collision
0.778677,96,25475.115491,goal_reached
-1.063729,104,25501.863072,collision
-0.972551,112,25530.432905,collision
-0.91955,38,25543.381852,collision
-1.355086,130,25755.775826,collision
1.243989,136,25789.220482,goal_reached
-1.064279,50,25804.757934,collision
0.941252,145,25839.821451,goal_reached
-5.247369,204,25887.399374,collision
-1.59861,88,25910.684722,collision
-0.873309,153,25947.353074,collision
1.14044,115,25976.225718,goal_reached
-1.126027,66,25995.038252,collision
-1.641048,115,26023.913836,collision
-1.223017,248,26080.326406,collision
-2.574117,214,26129.322839,no_progress
-2.340361,121,26159.596553,collision
-0.765742,257,26218.002896,goal_reached
0.89043,197,26263.459211,goal_reached
-0.858018,61,26281.335176,collision
-0.871051,70,26300.828262,collision
-2.093923,157,26337.914307,collision
-0.797622,15,26346.045658,collision
-0.839163,90,26369.62858,collision
1.085643,140,26403.701692,goal_reached
-0.862792,16,26412.2344,collision
1.311454,124,26442.334858,goal_reached
-0.698765,131,26474.638872,collision
-3.189728,356,26552.821153,collision
1.169709,193,26597.846615,goal_reached
-1.463521,86,26620.814238,collision
-0.92244,28,26631.868824,collision
0.002571,181,26674.737916,goal_reached
-2.224683,115,26703.793496,collision
-1.836439,116,26732.933529,collision
-1.177001,84,26755.53945,collision
-2.161786,232,26808.747992,collision
-0.644864,67,26827.723764,collision
0.962732,146,26863.095647,goal_reached
-0.646245,41,26876.723232,collision
-0.890503,100,26902.52759,collision
-1.124968,170,26942.878754,collision
-1.855536,214,27130.736591,collision
-1.309837,101,27156.855888,collision
-0.929966,20,27166.035062,collision
0.856,262,27225.547793,goal_reached
-0.379386,162,27264.286437,no_progress
-0.745749,43,27278.245188,collision
-1.83753,339,27353.589737,collision
-0.54941,151,27390.114994,collision
-1.954679,143,27424.661783,collision
-0.803543,17,27433.319145,collision
-1.249161,72,27453.272563,collision
-1.287886,177,27494.746503,collision
-0.779797,17,27503.316796,collision
-0.941747,40,27516.692762,collision
-1.837708,134,27549.650333,collision
-0.815953,12,27557.224659,collision
-1.220044,45,27571.655032,collision
-1.18186,36,27584.163511,collision
-1.190047,73,27604.468892,collision
-0.886956,150,27640.497796,collision
-2.614764,332,27714.369498,collision
-1.70499,120,27744.567439,collision
-1.234992,135,27777.647177,collision
-1.901039,106,27804.779616,collision
-0.858272,29,27815.833931,collision
-1.170283,53,27831.883295,collision
-2.369442,132,27864.427575,collision
-1.047035,63,27882.63489,collision
-1.794274,176,27924.073635,collision
-1.289859,92,27948.181171,collision
-1.313789,59,27965.505001,collision
-0.904173,81,27987.339663,collision
-1.112569,94,28011.942654,collision
0.42957,271,28073.236757,goal_reached
-1.455132,223,28124.560246,collision
-1.77339,258,28183.220803,collision
-2.648675,429,28276.632174,goal_reached
-1.283191,104,28303.343399,collision
-0.969531,31,28314.795631,collision
-0.807636,14,28322.794255,collision
-1.113887,86,28345.445951,collision
-0.670383,42,28359.217533,collision
-0.805163,14,28367.208471,collision
0.771462,206,28585.485835,goal_reached
-0.769566,52,28601.441314,collision
-1.207916,200,28648.193864,collision
0.433664,204,28695.574396,goal_reached
-2.042087,228,28747.995291,collision
1.166757,166,28787.481258,goal_reached
-1.366279,103,28814.107249,collision
-1.266313,49,28829.32741,collision
1.243812,112,28857.637799,goal_reached
1.280503,131,28890.042361,goal_reached
-1.081904,44,28904.317011,collision
-1.178297,151,28940.782066,collision
-1.222231,605,29071.071684,goal_reached
-0.846574,97,29096.338719,collision
-0.892632,20,29105.555255,collision
0.972882,161,29144.179342,goal_reached
-1.121768,138,29177.913483,collision
-1.103854,47,29192.64675,collision
0.844779,204,29239.989874,goal_reached
-0.849098,46,29254.701941,collision
-2.028597,139,29288.739948,collision
-0.904543,29,29299.763729,collision
-1.487945,71,29319.702436,collision
-1.028343,121,29349.904245,collision
-1.90223,173,29390.799578,collision
-1.158152,91,29414.754437,collision
-0.778343,78,29436.202086,collision
